Time		ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15	ROI16	ROI17	ROI18	ROI19	ROI20	ROI21	ROI22	ROI23	ROI24	ROI25	ROI26	ROI27	ROI28	ROI29
0.83		1.036889	1.016813	1.0061003	1.0073127	0.971084	1.010296	1.0095037	1.029313	1.054097	1.025758	1.050694	1.0054134	1.039899	0.9949412	1.0059168	0.9953265	1.011174	1.051752	1.041503	1.0056651	1.011012	1.030077	0.99953107	1.033997	0.9969228	1.05298	0.957362	1.048367	1.011665
0.84		1.081512	1.044952	0.976939	1.019204	1.028992	1.030253	0.984417	1.043615	1.018973	1.034009	1.093863	0.9959415	1.023116	0.9933746	0.9943274	1.043151	1.033274	1.0061552	1.053305	1.0007755	1.040386	1.014763	1.020248	0.98483	1.01104	1.0047657	1.06412	1.031033	1.028693
0.85		1.018545	0.9970371	1.024465	1.015442	1.031689	0.9920298	0.982518	1.032255	0.976208	1.029604	0.9908505	0.966261	1.0099451	1.026073	1.0083853	1.018833	1.033973	0.9913259	1.060488	1.012049	1.010198	0.9932155	1.023738	1.011631	1.077992	0.9988224	1.017097	0.984382	1.032105
0.86		1.038161	1.01978	1.014376	0.97686	1.0099384	0.9960085	0.959632	1.025454	1.0075259	1.062622	1.021966	1.040162	1.013019	1.0065416	1.005929	1.057146	1.049706	0.985025	1.036289	0.9999261	1.028683	0.977456	1.015718	0.9950695	0.9936481	1.089057	0.9982739	0.978215	1.080047
0.87		1.058303	0.9958505	0.974359	0.9935269	1.046066	1.010365	1.021386	0.962145	0.983079	1.038202	1.001845	0.949954	1.056333	0.9990495	0.985741	1.0064347	1.010505	0.967378	1.059158	0.987113	0.9928387	1.011462	1.0075548	0.9964525	1.055576	1.024689	0.98143	1.011287	1.056726
0.88		0.9978727	1.034415	0.968282	1.016458	1.014476	1.028285	0.986306	1.014492	0.976587	0.971897	1.025649	1.012116	1.057493	0.986751	1.047374	0.99972308	1.0371	1.018738	1.050129	1.010666	0.963952	0.9981922	0.9939883	1.0089032	0.976867	1.0025258	0.968221	1.01545	0.9976932
0.89		0.991822	1.011426	1.00020039	1.040619	1.022507	1.011272	1.010328	1.037962	0.9945223	1.083651	0.9901429	1.036892	0.9930913	0.975973	1.025949	1.040878	1.020269	1.038894	1.036884	1.021622	1.013545	1.017111	1.024364	1.0048866	1.0025128	1.0018138	1.060894	1.025481	0.97161
0.9		1.026604	1.032112	1.028041	1.00084154	1.039706	1.041702	0.9908532	0.9942596	1.010192	1.01715	1.053702	1.017444	1.013104	0.9909518	1.091309	1.012586	1.058208	0.99903718	1.01595	1.055542	1.067798	0.9945271	0.98851	0.9959869	1.019698	1.0055188	0.9965	1.079551	1.041081
0.91		1.034714	1.047462	1.016403	1.019653	0.968845	1.025505	1.012227	0.984538	1.029469	1.038888	1.044678	1.041788	0.975852	1.010323	1.094801	1.0068338	1.043091	1.030937	1.029164	1.090796	1.039703	1.01711	0.969151	1.029089	1.0075008	0.9979028	1.052427	1.019721	1.0064387
0.92		0.993046	1.020872	1.0050521	1.045433	0.985402	0.9951728	0.9977215	1.019234	0.978115	1.061528	1.013291	1.026195	0.989424	0.973272	1.061379	0.988625	1.018379	1.0063727	1.026465	1.037799	1.0000337	1.048478	1.025866	0.9935505	0.977079	1.014111	1.023461	0.967237	1.033465
0.93		1.013693	1.044199	1.010794	1.013422	1.019466	1.017543	1.05634	0.9925653	1.024842	1.018792	1.057524	1.0096837	1.034487	1.0066542	1.02695	1.061967	1.047852	1.0052337	1.012929	1.031834	1.047711	1.047004	1.023828	0.981433	1.017164	0.972583	1.057381	1.040517	1.023605
0.94		1.062981	0.989138	1.034904	1.02669	1.038066	0.98776	1.025463	0.985321	1.044625	0.965458	0.980611	1.0062971	0.975173	1.021606	1.07602	1.028755	1.0058589	1.073312	1.041688	1.0394	1.0404	1.032437	1.023659	1.049125	1.042316	1.0057108	1.03223	0.963845	0.980415
0.95		1.025173	1.050428	1.017573	1.056163	1.029535	1.044348	1.041533	0.979364	1.045599	1.020626	1.0045229	1.04275	0.980015	0.98645	1.048129	1.044466	1.045272	1.031238	1.016961	1.065227	1.010854	1.007446	1.045865	1.032757	1.02059	0.9904257	1.033583	1.072606	0.988517
0.96		1.046267	1.047019	1.01505	1.030791	1.0032918	0.9971314	1.01307	1.021679	1.041257	1.043099	1.009597	0.926233	1.065649	0.97967	1.009347	1.012578	1.05912	1.052269	1.028614	1.0032497	1.021951	1.054006	0.98745	1.026226	1.018364	0.9913231	1.0098436	1.0075546	0.940611
0.97		1.058908	0.9949264	1.043228	1.018792	1.0047579	1.01406	1.032452	0.9943712	1.0082916	0.9915333	1.045387	1.011293	1.018665	0.994318	1.033052	1.0081091	1.018364	1.021826	0.9901188	1.024036	0.9971619	1.013963	0.930217	1.034131	1.040167	1.024271	1.013934	0.9897	1.023866
0.98		1.031557	1.021581	1.024795	1.058443	1.03097	1.039224	1.038866	0.9900973	0.982671	1.067947	1.073306	0.9987422	1.011951	1.027176	1.018832	1.074675	1.0042798	0.989866	0.977751	1.014345	1.0063503	1.052466	1.018522	1.0030642	1.076599	1.047201	1.046373	1.039516	1.056247
0.99		1.04201	1.052888	1.002174	1.0000272	0.968161	0.980748	1.037037	1.013055	0.935385	1.010925	0.9918474	0.952338	0.95595	0.977908	1.037783	0.9936413	0.974294	1.011307	1.0016999	1.013895	1.021205	1.015189	1.048459	0.9935888	1.062714	1.035151	1.02419	0.981039	1.024627
1		1.00082801	1.0011811	0.9945128	1.027975	1.0063654	1.0050342	0.9969716	0.984962	0.9951466	1.040865	1.014876	0.981609	1.0064327	1.0014442	1.065864	1.07963	1.055825	1.0014741	1.011666	1.021548	1.025185	1.015893	1.011191	1.021929	1.029564	1.056444	1.050074	1.027202	0.984123
1.01		1.034909	1.014353	0.986012	1.085619	1.051848	1.064581	1.036642	1.00066737	1.031661	1.019927	1.048499	1.026102	1.011627	1.0067184	1.0098707	0.999925	1.020154	0.9934696	1.015225	1.016071	1.027664	1.041776	1.053629	1.037482	1.0057616	1.052515	1.054751	0.99901515	1.032035
1.02		1.069193	1.0353	1.03258	1.037912	1.0098766	1.071602	1.052258	1.026944	1.026279	1.035804	1.027645	1.027937	1.039769	1.032478	1.075986	1.047975	1.084667	1.031653	1.019873	1.0038436	1.030003	1.051892	1.060213	0.981254	1.033378	1.022138	1.062862	1.059343	1.043859
1.03		1.024596	0.973895	1.00079437	1.029014	1.027081	1.034843	1.075547	1.016351	1.020049	1.024201	1.028777	1.0071607	1.021444	1.013317	1.017591	1.049032	1.033633	0.975613	1.031898	1.031227	1.017984	1.0016148	0.965096	0.977375	0.964272	1.034828	1.023042	1.029241	0.9941086
1.04		1.021419	1.011121	1.013088	1.060503	1.012064	1.04567	1.037001	0.987472	1.0030782	1.01239	1.025222	0.9986784	0.989606	0.971349	0.988171	1.012758	1.034257	1.010001	1.057377	1.010239	1.038972	1.11109	0.980069	1.034248	1.070021	1.074607	1.041659	1.017774	0.973704
1.05		1.057516	1.0048971	1.0051856	1.021637	1.030706	1.018283	1.056537	1.01221	1.032171	1.069652	1.021601	1.018358	0.9952307	1.016083	0.984565	1.041391	1.039574	1.036998	1.01261	1.04831	1.07448	1.10432	1.040336	1.022061	1.043191	1.046864	1.019123	1.004797	0.99920452
1.06		1.031891	1.037748	0.984952	0.967243	1.023557	1.0092373	1.0014023	0.9912741	1.025149	1.0030064	1.0043204	1.00084936	0.979993	0.9912163	0.9935143	1.063069	1.013779	1.058772	1.047938	1.037882	1.0091309	1.061688	0.96363	0.988358	1.070184	0.99927761	1.059175	0.974601	1.020943
1.07		1.011603	1.041156	1.0011459	1.051484	1.08561	1.080254	1.027216	1.035574	1.041329	1.051067	1.062304	0.9946631	0.98761	1.029351	1.015861	1.081534	1.047809	1.064369	1.051469	1.045009	1.019164	1.06119	1.011022	1.041558	1.056678	1.0017204	1.032671	1.0099644	1.018027
1.08		1.087038	1.050595	1.0057322	1.017963	1.012757	1.043779	1.014103	1.028329	0.989883	1.0029872	1.0081486	1.0067775	1.057461	1.027493	0.9958613	1.060275	1.0076995	1.03491	1.0099093	0.996155	1.039915	1.051146	1.0026107	0.9950991	1.056061	0.9962719	0.9902698	1.02229	0.98305
1.09		1.057371	1.03515	1.0070776	1.018424	1.030366	1.037085	0.97055	1.073843	1.040399	1.037122	0.967217	1.0027843	1.043446	0.978833	1.029879	1.010781	1.048308	1.0062424	0.982585	1.025403	1.058913	1.06641	1.046802	1.028766	1.087321	0.96317	0.989946	1.0042596	1.021595
1.1		1.0068111	1.059398	1.018129	1.0037444	1.0018967	1.0096922	1.037932	1.05643	1.031135	1.055946	1.052317	1.020719	1.00029235	1.020798	1.011495	1.06586	1.023231	1.05973	1.053855	1.069025	1.061292	1.0072216	1.014738	1.030542	1.004607	0.99589	0.99949086	0.988501	0.975176
1.11		1.04558	1.0027701	1.024537	0.9922779	1.023504	1.01018	1.023219	1.030157	0.9927729	1.01057	1.038103	1.02193	1.00029626	1.015735	1.011101	0.985451	1.055111	1.03276	1.036678	1.034057	1.038838	1.035291	0.986668	1.043729	1.070689	1.046324	0.9914416	0.957312	1.012679
1.12		0.9954837	1.010578	1.030849	1.00024886	1.015584	1.019655	1.05117	0.9967397	0.9966753	1.014396	1.014042	1.009502	0.980679	1.029722	1.048932	1.017145	1.025806	1.036472	0.9933586	1.051271	1.028907	1.019886	0.9975513	1.0076142	1.0097204	1.036426	1.02744	1.0068934	1.027138
1.13		1.051768	1.026131	0.983668	1.027572	1.073531	1.01684	1.058465	1.027755	1.045484	1.076997	1.016996	1.028523	1.036915	1.036692	1.071518	1.031676	1.046046	1.014628	1.045137	1.010992	1.012531	1.023691	1.046252	1.03809	1.022182	1.026451	1.0017446	1.042972	0.9989987
1.14		1.054953	0.998555	1.027954	1.024992	1.015565	1.031943	1.029039	1.00075555	1.0065986	1.056685	0.9975284	1.0091759	0.9978515	1.015046	0.982436	1.021232	0.9924578	1.0091305	0.9963405	1.047032	1.00893	1.023575	1.0088783	0.9972852	1.036616	0.98814	0.970954	1.034326	1.050749
1.15		1.066199	1.0084508	1.0010128	1.092612	1.020533	1.029835	1.025886	1.014349	1.024979	1.014651	1.045314	0.9916597	1.044913	1.024777	1.031514	0.9949251	1.057595	0.9945619	1.055841	1.050996	1.058011	1.027699	1.040053	1.041082	1.04752	1.019762	0.989862	1.036235	1.01215
1.16		1.013426	1.05398	1.0018288	1.046761	1.030063	1.041196	1.027636	0.984454	1.033663	1.056323	0.9977741	1.015901	0.952576	1.044128	1.060877	1.027459	1.026961	1.00010526	1.02639	1.020549	0.999935	1.0023656	0.984772	1.0012329	1.0092786	1.032686	0.9956698	0.977982	0.9951113
1.17		1.034184	1.01553	1.043252	1.030455	1.021317	1.01186	1.0087574	0.9937109	1.018339	1.057485	1.035204	1.016021	1.056875	1.0046242	1.074333	1.034665	1.03346	1.021893	1.090509	1.047233	1.045184	1.029052	1.031847	1.060151	1.066897	1.022645	1.0519	1.057153	1.030534
1.18		1.051029	1.0025291	1.027335	1.030359	1.02516	1.024496	1.019396	0.979305	1.0091207	1.034213	1.038663	0.989656	1.12736	1.0045274	1.018848	1.042286	1.049849	1.028626	1.031204	1.061603	1.029053	1.024271	1.022207	1.047633	1.053322	1.011382	1.025573	1.020509	1.0075416
1.19		1.057138	1.00083403	1.0025173	1.03105	0.99662	1.025136	1.0028097	1.06899	0.987615	0.985372	1.0066688	0.969603	1.099384	1.0057852	1.020664	1.043531	1.024803	1.013317	1.034305	1.014049	0.9987994	1.0093631	1.048963	1.0093043	1.014067	1.027702	1.024422	1.040133	1.039596
1.2		1.024231	1.031107	0.9954486	0.990022	1.0061	1.01338	1.018519	1.010373	1.0093363	0.9939688	0.985584	1.059025	1.061687	0.956505	1.016919	0.974584	0.963926	0.968085	1.025504	1.012943	1.0065117	1.0086902	1.059305	1.0069348	0.976771	0.969655	1.024293	0.983788	0.969519
1.21		1.057159	0.975434	0.9908554	1.0089048	1.070845	1.039409	1.0055805	1.072554	1.033011	1.0042899	1.010235	1.0032768	0.954421	1.016508	1.0072033	1.021904	1.011773	1.00067638	0.987803	1.04879	1.038712	0.986173	1.028561	1.022368	1.011771	1.032069	1.018229	0.9971952	1.045814
1.22		1.039445	0.978314	1.018658	1.040434	1.048871	1.015869	0.9904185	1.039346	0.983461	0.989811	1.032327	1.050111	1.024784	1.00052617	1.034849	1.044947	1.024899	1.019182	1.057749	1.0080613	1.0029247	1.057022	1.011747	0.981095	1.012238	1.0057888	1.023042	1.021463	1.059667
1.23		1.045492	1.019214	1.010536	1.015687	1.031848	1.030202	1.012122	1.039842	1.048545	1.021471	1.059206	1.050086	0.987624	1.012684	1.015005	0.9964654	1.048899	1.022745	1.03239	1.0080108	1.040905	1.096195	0.955561	0.9906159	0.976117	0.986058	1.037198	1.0329	1.061011
1.24		1.01069	1.023858	1.018918	0.9976813	1.035304	1.058045	1.0040565	0.9982778	1.0017197	1.014693	1.021694	1.01782	0.975601	1.0017473	0.9925083	1.017192	1.010044	1.031108	1.0035209	1.019325	1.038664	0.968443	1.072601	1.014402	1.048894	1.0071896	1.04427	1.063187	1.0059888
1.25		1.046348	1.027145	0.9904327	1.025358	1.0093113	1.036051	1.049144	0.9960803	0.967797	1.035204	1.046042	0.99916078	1.05667	1.0092	1.077821	1.028685	1.04956	0.99930921	1.016654	1.093275	1.037393	1.077665	1.015152	0.9969735	1.053728	1.04067	1.062078	1.048727	1.084027
1.26		1.007693	0.973425	1.027115	1.037861	1.049991	1.027104	1.028503	0.9906567	1.03028	1.0081989	0.968026	1.012141	1.019478	1.009009	1.063499	1.022941	1.0026991	0.978521	1.013206	1.037933	1.049559	1.0023533	1.016499	0.980058	0.938853	1.024641	1.02684	1.024243	0.986755
1.27		1.017866	1.020852	1.015351	1.031322	1.040611	1.057178	0.98275	1.051435	1.0082201	1.040437	0.9920576	1.0048047	1.016513	0.9975991	1.070076	1.010689	0.979174	0.991132	0.982278	1.0028709	0.988988	1.031194	1.047542	1.048031	1.0013982	0.970724	1.072805	1.0066243	1.031851
1.28		1.06246	1.0082478	1.005077	0.9933149	1.024393	0.986385	1.0033706	1.016276	1.023634	1.024442	1.035465	1.031036	0.972242	1.025336	1.017293	0.976525	1.052211	1.0091269	1.069879	1.061206	1.018299	1.023461	1.031389	1.014733	0.9984897	1.051242	0.9988136	1.027071	1.0095258
1.29		0.9909471	1.00033517	0.982285	1.01724	0.9915472	1.0050437	1.025943	1.01429	1.027393	1.04826	1.044275	0.9980322	1.0087565	0.993915	1.015563	0.972911	1.04284	0.977232	0.987606	1.020148	1.068457	0.9956842	1.0025651	0.976767	0.9986493	1.042514	1.051396	1.0081837	1.023244
1.3		1.018262	1.036389	1.040676	1.041117	1.062444	1.038121	1.048236	0.98005	1.027431	1.07695	0.9975173	1.028038	0.937727	1.067327	1.03854	1.053115	1.051438	1.031262	1.050489	1.057655	1.01725	0.9925546	1.0043393	1.0076904	1.013943	1.029798	0.983281	1.046086	1.025181
1.31		1.029069	1.060356	1.0056273	1.077597	1.057753	1.011327	1.021673	1.030537	1.0088631	1.041274	1.04567	1.059865	1.03507	1.016896	1.037012	0.970931	1.0054717	1.037284	1.01971	1.027594	1.073367	1.059122	1.069894	1.030386	0.9928316	1.055901	1.037174	1.037487	1.044771
1.32		1.06046	1.031896	1.0020417	1.016461	1.02937	1.027315	1.046345	1.0095425	1.033415	1.049273	1.032498	1.048879	1.0062511	1.020902	1.0092363	1.047698	1.017175	1.064698	1.0024556	1.004855	1.048954	1.071736	1.046941	1.010686	1.051955	1.029496	0.98817	1.046543	1.031571
1.33		0.970128	1.0098734	1.02775	0.9912333	0.9937538	0.985997	1.068807	1.019653	1.018068	1.07761	1.061592	1.012246	0.9943573	1.032564	0.9871	1.0038382	0.9937273	0.982561	1.023734	0.98632	1.053269	1.0080872	1.017862	1.0017557	1.032674	1.014696	1.036577	1.01709	0.99932215
1.34		1.030112	1.0068201	1.023779	1.04339	1.02665	1.043351	1.036831	0.9957486	1.0042578	1.05261	1.053342	1.058006	1.017159	1.023866	1.062672	1.018183	0.960289	1.020974	1.046782	0.9963646	1.018193	1.029957	1.028092	1.018861	0.9950341	1.052682	1.11738	1.079671	1.026613
1.35		1.024701	1.054544	0.9923907	1.022366	1.04937	1.014917	1.012725	1.03534	1.016783	1.020649	0.9732	1.048061	1.020728	1.061005	0.974618	1.053342	1.042997	1.041645	1.019286	0.9940053	0.986341	0.9912649	1.031149	0.97988	0.963715	1.026624	1.063416	0.984909	1.0086002
1.36		1.050608	1.019875	1.029019	0.985432	1.025856	1.029154	1.067556	1.070292	1.025758	1.025836	1.017567	1.0024896	1.018636	0.9947717	1.031362	1.019282	1.053726	0.9950801	1.017581	1.036075	0.9988576	1.033444	1.022693	1.037251	1.028856	1.025605	1.0098024	0.9967798	1.010235
1.37		0.9973681	1.00076323	1.022906	0.9915883	0.99962493	0.9972611	1.042234	0.967169	1.0044625	1.0017125	1.0064164	0.972085	1.016597	1.037282	1.04255	0.98492	1.011091	1.027421	1.075178	0.987427	1.027593	0.956037	0.978917	0.963462	1.027021	0.985347	0.99948787	0.947868	0.974541
1.38		1.01918	1.016302	0.994178	1.058594	1.037888	1.049149	0.9986033	1.00019668	1.0093664	1.060011	1.039202	1.028121	0.9950041	0.9947358	1.014639	1.010676	1.030076	1.029151	1.0057258	0.988308	1.042155	1.0049045	1.0241	1.0073432	1.045365	1.032426	1.027601	1.065006	0.983171
1.39		1.079087	1.057824	1.0010414	0.961518	1.0089053	0.9913119	1.09604	1.023241	0.965329	0.9980008	1.030426	0.9939106	0.989103	1.010462	1.041178	1.0051944	1.0055277	1.023922	1.021697	0.979596	0.97308	1.050388	1.013296	1.028506	1.032377	0.954912	1.034475	0.987289	1.029737
1.4		1.013983	1.00088171	0.9911466	0.959514	1.030377	1.0084212	0.984428	1.057875	1.068676	1.023561	1.039821	1.044769	1.0028463	0.986294	1.031575	1.024184	1.014119	1.011635	1.027466	1.042393	1.018404	1.02906	0.998843	0.9978912	1.0013995	1.0098514	1.041833	0.989133	0.975518
1.41		1.014972	1.045699	1.011909	1.0076335	1.046522	1.053595	1.010806	1.035121	1.030037	1.028175	1.028193	1.0053554	1.08835	1.034116	1.071797	1.0019661	1.039426	1.034447	1.039485	1.022386	1.012232	1.02106	1.038596	1.043843	0.979267	1.00092212	0.9937112	1.015766	1.01074
1.42		0.978787	1.0106	1.0088935	1.02015	1.025089	1.022328	0.9931828	1.033487	1.050728	1.041291	1.026012	1.02774	1.00025243	1.035008	1.042321	1.023274	0.970153	1.059077	1.037538	1.032532	0.987575	0.969592	0.950851	0.975235	1.026259	1.035607	0.986382	1.035879	1.021515
1.43		1.016494	1.021961	1.017383	1.030946	1.044679	1.026019	1.044404	1.03521	1.047318	1.055374	1.011069	0.975634	1.13775	0.979054	1.01631	1.07283	0.9911216	1.01192	1.007164	1.0097899	1.021554	1.0081329	0.988092	0.989145	0.99946325	1.044583	1.0080072	1.056166	1.040564
1.44		1.042093	1.026093	0.9984662	1.051419	0.99741	1.035628	0.986865	1.025131	1.040229	0.9965796	1.037576	1.033425	1.13994	1.0059386	0.9904156	1.014374	1.020176	1.0014572	0.9971855	1.010768	1.0024477	1.065793	0.96426	1.050479	0.970445	1.034306	1.022784	0.981751	0.969013
1.45		1.010823	0.9967229	1.030167	0.980797	1.039967	1.088072	1.046198	1.041932	1.03442	1.027917	1.04841	0.99922238	1.059954	1.058798	1.017881	0.984899	1.037371	0.984876	1.007167	0.988949	1.010152	1.044431	1.02392	0.976548	1.0092517	1.029947	1.06658	1.067291	1.027296
1.46		1.039891	1.0016862	1.0063827	1.04243	1.042855	1.034786	1.074525	1.028	0.989319	1.063448	1.035822	1.012287	1.087549	1.011934	1.027138	1.011146	1.0016627	1.026831	1.044577	1.015411	1.003777	1.074173	1.061084	1.00051782	1.084553	0.9912463	0.988983	1.058181	1.010225
1.47		1.10599	0.9911661	0.989493	1.02802	1.0082152	1.026612	1.046285	1.010024	1.029033	1.027736	1.0093417	1.033017	1.089084	1.0057145	1.037737	1.03432	1.051615	1.052157	1.017335	1.040409	1.038329	1.043705	1.023006	1.08328	1.04594	1.023979	1.01811	1.01927	1.041139
1.48		1.014184	1.019288	1.027611	1.022511	1.020448	1.049563	1.054816	1.052073	1.028293	1.000565	1.04016	1.0081399	0.98946	1.024316	1.035336	1.013233	1.024101	1.044231	1.028213	0.99988867	1.0033155	1.0061596	1.0036812	0.9933834	1.0012128	1.024231	0.9925527	1.0031448	1.02048
1.49		1.02094	1.0049761	1.033093	1.031327	1.076386	1.050063	1.038449	0.988086	1.022938	0.9910268	1.025533	1.0046118	1.04256	1.039286	1.082207	1.017199	1.029553	0.99906878	1.011348	1.066995	1.021379	1.015033	1.046293	1.0011684	1.053397	1.02199	1.04812	0.9983888	1.058465
1.5		1.0049511	0.9602	1.022626	0.9909422	1.036934	1.040579	1.0091945	1.044656	1.027044	1.010457	1.060886	1.001671	1.030796	1.027599	1.060351	1.018751	0.99930505	1.00406	1.00019014	1.024817	0.9945866	1.0080653	1.0091024	1.018926	1.0084554	1.025204	1.010307	1.038218	1.018384
1.51		1.027956	1.027287	0.9913378	1.0016841	1.010027	1.0056015	1.0079592	1.03256	1.043364	1.0025965	1.031919	1.032872	1.026338	0.970262	1.066564	1.0022272	0.978599	1.0027504	0.98028	1.013697	1.029962	1.013767	1.012358	0.971323	1.044966	1.027508	1.0088953	0.9975985	1.044936
1.52		1.030337	1.024462	0.979694	1.0094563	1.028122	1.012641	0.9985416	1.0579	1.0089771	1.049048	1.063786	1.0052963	1.0034116	1.00090419	1.058307	1.0173	1.02468	1.019286	1.03693	1.0098914	1.028816	1.030887	1.041275	1.0085928	1.010871	1.028638	1.023423	1.0091741	1.026188
1.53		1.022669	1.011883	1.050353	1.032524	1.040848	1.02595	0.97885	1.028551	1.04285	1.054867	1.038323	1.0083732	1.030657	1.0091984	0.996357	1.009852	1.078561	1.033096	0.9920915	1.05252	1.014911	0.984671	1.055606	1.03133	1.026686	1.030355	1.046554	1.007871	1.049175
1.54		1.01714	0.975003	0.991451	0.993215	1.02267	0.987952	0.9975536	1.0099022	1.02422	1.057509	1.01916	0.958393	1.024588	1.0043855	1.023987	1.0056624	1.049246	1.013719	1.039672	1.035853	0.9952916	1.044709	0.9995454	1.0050564	1.045727	0.9925523	0.972623	1.048589	1.01302
1.55		1.0056682	1.046898	1.031369	0.974317	1.051262	0.985326	0.9970395	0.989036	1.014088	0.941113	1.0072394	1.037076	0.9975096	1.019221	1.040638	0.99987041	1.031966	0.972379	1.050832	1.05358	1.034923	1.020247	1.016943	1.006256	1.035348	1.035392	0.988589	1.0037254	1.013804
1.56		1.060334	0.9980282	1.033108	1.0006793	1.038683	1.019539	1.042818	0.9936454	1.0045728	1.029814	1.0062645	1.042438	1.045085	0.986364	1.082217	1.020399	0.973054	0.981515	1.01551	1.035767	0.9925163	1.047464	0.946047	0.987623	0.984042	0.99966935	0.979493	1.012142	1.0083995
1.57		1.040307	0.979741	1.013772	0.975563	1.063202	1.036222	1.030046	1.0075464	1.044082	1.018752	1.044718	0.9983418	1.02325	1.0065923	1.054017	1.059435	1.066606	1.037969	1.034056	1.049408	1.065104	1.018942	1.011578	1.018708	1.019114	1.006158	1.059733	1.07265	1.069412
1.58		0.9931817	1.029488	1.0038819	0.983387	1.021473	1.021308	1.00038897	0.987034	1.019822	1.047074	1.035556	1.0035693	1.0099665	1.033502	1.042374	0.98878	0.9940015	1.020791	1.016348	0.980975	1.0066713	1.0084134	1.036348	0.992922	1.005755	1.055662	1.017554	0.984763	1.0056163
1.59		0.97122	0.9905722	1.030216	1.03158	1.047801	1.018982	1.0087544	0.99943998	1.059789	1.026139	0.989479	1.03983	1.062668	1.016134	1.001348	1.056455	1.057958	1.055475	1.00254	1.002134	0.9929787	1.019537	1.02253	1.022194	1.070731	1.062569	0.9936742	1.017194	0.979518
1.6		1.029108	1.037638	1.026968	1.037719	0.9956153	1.026022	1.093135	1.01533	1.0373	1.044846	1.063863	0.979788	0.989709	1.029378	1.05366	1.051017	1.0035269	1.063755	0.9953885	1.083905	1.06453	1.072683	1.051545	0.989422	1.040634	1.039622	1.041467	1.037761	1.066718
1.61		0.9976303	1.046486	1.02156	1.0052552	1.0082675	1.051482	1.017212	1.03293	1.0064225	1.040428	1.035502	1.038497	1.035375	1.029163	1.080103	1.044084	1.034217	1.043135	1.034872	1.02487	1.039027	1.041674	0.987342	1.020791	1.0037999	1.0078735	1.053022	1.0021855	0.9933229
1.62		1.036184	1.048705	1.053181	0.980307	1.041076	1.018987	1.019418	1.036088	1.035091	1.084653	1.027974	1.014692	1.042484	1.031487	1.013317	1.049257	1.043958	1.019343	1.011967	1.061354	1.032309	0.986497	1.052336	1.067683	0.982996	1.021677	1.043179	0.960705	0.9936432
1.63		1.037665	0.9951633	1.042907	1.028584	1.065178	1.01612	1.032375	1.0054473	0.969556	1.026863	1.043583	1.034179	1.040765	0.975869	1.039725	1.047376	1.0062723	1.032163	1.0039062	1.037195	1.01087	1.084102	1.018415	1.02584	1.024371	0.980457	1.045852	0.982114	1.025337
1.64		1.069639	1.053846	0.985202	1.019388	1.025245	1.022059	1.02685	0.96122	1.022496	1.080805	1.10344	1.025546	1.038418	1.010784	1.030913	1.005868	1.06699	1.043932	1.04807	1.018028	1.042102	1.052338	1.0099835	1.038903	0.9976523	1.011981	1.051058	1.030763	1.065705
1.65		1.02411	1.027578	1.032818	1.034588	1.046306	1.0093757	1.053222	0.975623	1.033941	1.05693	1.047386	1.035646	0.986681	1.0034197	1.039948	1.01827	1.030116	1.020675	1.033847	1.033886	0.979493	1.0060957	1.0001819	1.037	1.056184	1.07219	1.027599	1.059667	1.039727
1.66		1.03376	1.04558	1.042573	1.02678	1.048039	1.04436	1.047362	1.038623	1.0070415	1.097978	1.088562	0.974712	1.10288	1.029344	1.11916	1.0056918	1.079728	1.045379	1.029566	1.042499	1.056252	1.044601	1.071408	1.024799	1.058957	1.035793	1.064116	1.043817	1.065617
