Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9			
53.47	1.043735	1.047032	1.069016	1.047897	1.054603	1.14885	0.977431	1.059797	1.028771			
53.48	1.044548	1.027636	1.087184	1.039413	0.978795	1.11423	1.0023189	0.976277	0.9981888			
53.49	1.047717	1.054865	1.013031	1.090469	0.995364	1.10819	1.13417	0.9965751	1.039103			
53.5	1.0084663	1.037785	1.014458	1.12013	1.071793	1.10696	1.0865	0.9957633	1.03681			
53.51	1.063137	1.035548	1.0073158	1.058901	1.035661	1.16002	1.13216	1.047815	0.960771			
53.52	1.0089351	1.047269	1.033825	1.027761	1.018331	1.083127	1.12953	0.9944095	1.013776			
53.53	1.11218	1.028225	1.086169	1.053041	1.050162	1.040928	1.1042	1.018153	0.960379			
53.54	1.12243	1.065453	1.10098	1.10502	1.025705	1.12619	1.077782	1.013226	1.026205			
53.55	1.12855	1.0192	1.086952	1.078109	1.047464	1.031697	1.058307	1.03543	1.038465			
53.56	1.087374	1.06441	1.012063	1.034675	0.982542	1.12703	1.14193	1.037488	1.017626			
53.57	1.076703	1.036974	1.025755	1.10663	1.018264	1.085152	1.067807	1.0072965	0.946389			
53.58	1.10511	0.99923215	1.010702	1.093632	0.979566	1.03031	1.076265	1.010992	0.949319			
53.59	1.16998	1.0072051	1.022116	1.091864	1.040506	1.078306	1.12848	0.973316	1.012641			
53.6	1.11695	1.053577	1.018752	1.082909	1.030781	1.08356	1.075147	1.037089	1.017798			
53.61	1.10661	1.041311	1.10762	1.11904	0.9923784	1.0062869	0.961344	1.06011	1.040944			
53.62	1.095391	1.052531	1.093059	1.091836	1.11828	1.078135	1.04292	1.031283	0.989559			
53.63	1.11292	1.048543	1.066775	1.056052	1.04213	1.077244	1.093814	1.020986	1.042329			
53.64	1.061218	1.042419	1.06847	1.027272	1.090162	1.055591	0.98364	0.9908026	0.991867			
53.65	1.058644	1.028198	1.0884	1.063724	1.017921	1.020958	1.023799	1.042132	1.044906			
53.66	1.012493	1.020722	1.037369	1.013209	1.068776	1.090937	0.980086	1.0064022	0.976591			
53.67	1.010819	1.043949	0.982938	1.001885	0.9922308	1.049742	1.055927	1.049677	1.041584			
53.68	0.968405	1.033093	1.054834	1.002684	1.014443	0.9964979	1.10622	1.0096149	0.967594			
53.69	1.027167	1.019481	1.043165	1.037242	1.0084512	1.076924	1.10033	0.9986258	0.9937043			
53.7	0.9918695	1.020982	1.057409	0.9937388	1.016446	1.046247	1.045338	0.988864	1.040023			
53.71	1.0019613	1.019173	1.0013603	1.02029	1.058466	1.047372	1.073125	1.014031	0.99721			
53.72	0.976196	1.051909	1.023038	1.058048	1.045264	1.0373	1.032942	1.03642	1.030146			
53.73	1.053186	1.054134	1.023549	1.02538	1.017984	1.061306	1.014175	1.028186	1.064949			
53.74	1.019307	1.041272	1.10024	1.058874	0.991962	1.037982	1.023856	1.011966	0.97172			
53.75	1.02929	1.07891	1.03865	1.014374	0.983356	1.0030698	0.974289	1.023408	1.045941			
53.76	1.027895	1.033912	1.03323	1.06289	1.045858	1.10112	1.048038	1.063888	1.012899			
53.77	1.01537	1.054416	0.9955442	1.03685	1.055488	1.049582	1.0096238	1.044086	1.01089			
53.78	1.050985	1.02357	1.0016827	0.9933897	1.032642	0.9926872	1.029676	1.061634	0.960688			
53.79	0.961323	1.014686	0.988565	0.99903905	0.9979264	1.070453	0.947163	1.031257	0.920871			
53.8	1.0058879	1.031248	1.020283	1.0003329	0.981226	0.990788	1.012001	0.99971267	1.097086			
53.81	1.15337	0.986247	1.023499	1.008359	0.944063	1.083377	1.032499	0.976632	1.024543			
53.82	1.14875	1.030186	0.9903506	0.969465	1.011558	1.0081563	1.0056491	1.036441	1.045903			
53.83	1.12449	1.0016734	0.971374	1.0076281	0.961928	1.017472	1.030018	1.037984	1.017346			
53.84	1.095117	1.055834	1.0021283	1.047448	1.023943	1.046584	0.983738	1.036686	0.993866			
53.85	1.035353	1.014813	1.059931	0.971431	1.081769	1.024432	1.022644	1.068407	0.9987326			
53.86	1.039635	1.015632	0.9984833	1.028404	1.008386	1.0029764	0.984078	1.028735	0.9901046			
53.87	1.030416	1.021953	1.075111	1.026474	1.042013	1.0064141	1.055581	0.95434	1.065793			
53.88	1.099425	1.048704	1.073305	0.9817	1.04622	1.048687	1.063805	1.03953	1.041881			
53.89	1.089334	1.010229	1.062621	0.966268	1.025256	1.023162	1.010317	1.064885	1.011366			
53.9	1.052465	1.044421	1.074928	1.034434	1.045567	1.048036	0.9952095	1.037944	1.041209			
53.91	1.085325	1.051513	1.17003	0.988193	1.0049144	1.054256	1.061065	0.958325	1.0064552			
53.92	1.1231	0.9909629	1.10509	1.00057189	1.030724	0.9987037	1.013261	0.9914619	0.9978543			
53.93	1.1234	1.00774	1.12034	0.9976429	0.947452	1.060277	0.950448	1.027622	1.038963			
53.94	1.12578	1.039726	1.12712	1.04003	1.026201	1.1224	1.010054	1.032249	1.011129			
53.95	1.10344	1.038276	1.071984	1.067606	0.9903936	1.016721	1.010719	0.918565	1.02879			
53.96	1.098946	1.043822	1.13374	1.014142	0.925941	1.12513	0.97958	0.9914726	1.031385			
53.97	1.091482	1.0622	1.16703	1.031208	0.960123	1.039487	1.031003	1.017816	1.065563			
53.98	1.093581	1.10607	1.14852	1.067348	1.046695	1.13325	1.028044	0.980329	1.068816			
53.99	1.10003	1.14896	1.16584	1.1415	0.968994	1.10078	0.9945914	1.042766	1.025608			
54	1.13966	1.19492	1.20092	1.12788	1.051385	1.15289	1.02373	1.094486	1.041341			
54.01	1.15171	1.30044	1.18475	1.13718	1.023241	1.085924	1.083511	1.11617	1.12793			
54.02	1.2175	1.22717	1.19488	1.097479	1.010278	1.11856	1.019607	1.23229	1.04055			
54.03	1.20603	1.23139	1.16905	1.062422	1.07613	1.038126	1.12188	1.15592	1.06026			
54.04	1.21988	1.21869	1.20479	1.040574	1.026097	1.035607	0.9965869	1.15402	1.14415			
54.05	1.22156	1.21141	1.16356	1.10856	1.083526	1.057004	1.031433	1.074711	1.068804			
54.06	1.22775	1.17445	1.11992	1.20517	1.053835	1.04284	1.074797	1.023615	1.095302			
54.07	1.21533	1.11786	1.10121	1.19287	1.092816	1.1088	1.12449	1.060029	1.035579			
54.08	1.17122	1.12106	1.05074	1.11545	1.14597	1.011201	1.11247	1.010683	1.038276			
54.09	1.1323	1.082483	1.058342	1.1384	1.064647	1.10471	1.026703	1.055862	0.974995			
54.1	1.15012	1.13641	1.085224	1.14968	1.036806	1.037003	1.036958	1.070491	1.048823			
54.11	1.14661	1.13883	1.080528	1.083853	1.069485	1.074628	1.09008	0.9928735	0.99950721			
54.12	1.16578	1.13042	1.042151	1.075105	1.14587	1.025518	1.11913	1.018089	1.060644			
54.13	1.08265	1.075848	1.050583	1.028199	1.017805	1.016713	1.072205	1.10882	1.046935			
54.14	1.11664	1.07043	1.069482	1.10009	1.076607	1.076249	1.12005	1.065026	1.034612			
54.15	1.10485	1.099961	1.060603	1.14309	1.027571	1.041895	1.12851	1.054324	0.977829			
54.16	1.093635	1.091021	1.034535	1.099404	1.051739	1.11825	1.10054	1.051882	1.028706			
54.17	1.073893	1.10648	1.034385	1.047382	0.98047	1.064822	1.1875	1.01948	1.037664			
54.18	1.11132	1.12337	1.069101	1.056799	1.079814	1.02894	1.15888	1.027716	0.981976			
54.19	1.098407	1.09767	1.0019325	1.059317	1.022586	0.935614	1.12335	1.019391	1.020422			
54.2	1.081438	1.11564	1.033835	1.072162	1.06727	1.095101	1.13099	1.11123	1.0096305			
54.21	1.094244	1.079305	1.023961	1.016352	1.037849	1.011718	1.052215	1.078573	0.975968			
54.22	1.072707	1.058843	1.093097	1.044783	1.02881	1.04853	1.052806	1.014665	1.027164			
54.23	1.025975	1.078079	1.061394	1.037769	1.036163	1.072098	1.047679	1.042454	1.034702			
54.24	1.037206	1.091807	1.058925	1.047005	0.996737	1.065749	1.093686	1.042045	1.042163			
54.25	1.082337	1.079881	0.988493	1.065987	1.010115	1.039374	1.14175	1.007786	1.016119			
54.26	1.052891	1.056228	1.11347	1.078358	1.043917	1.029283	1.14803	1.091661	1.040515			
54.27	1.019847	1.035545	1.16817	1.061822	1.068389	1.096912	1.11635	1.025034	1.066368			
54.28	1.015918	1.078492	1.14354	1.010986	1.051841	1.053043	1.041243	1.1004	1.062255			
54.29	1.005912	1.067256	1.089373	1.042814	1.042078	0.984116	1.10924	1.0083959	1.014115			
54.3	1.023004	1.02032	1.11465	0.975949	0.989467	0.9925863	1.014799	1.048044	1.049994			
54.31	0.99954124	1.025033	1.09127	0.978532	1.030993	1.12242	1.045478	1.025288	1.12255			
54.32	1.025937	1.050099	1.10456	1.10113	1.028132	1.0010245	1.0094421	1.052754	1.050774			
54.33	1.069003	1.040131	1.12987	1.0927	1.0085183	1.028856	1.13536	1.039819	1.013348			
54.34	1.077189	1.048966	1.052612	1.027159	1.027499	1.02208	1.072162	1.030446	1.025095			
54.35	1.096627	1.041106	1.08001	1.047124	1.029509	1.049836	1.084467	1.029678	1.007377			
54.36	1.066812	1.044452	1.093849	1.04939	1.019698	1.0035119	1.13338	1.04899	1.028911			
54.37	1.074525	1.071209	1.13509	1.021933	1.021961	1.032075	1.042612	1.018037	1.061735			
54.38	1.013486	1.042388	1.10801	1.05119	1.076744	0.989041	1.074358	1.017771	1.039152			
54.39	1.036457	1.038322	1.071133	1.023714	1.004129	1.019226	0.985692	1.030101	1.10747			
54.4	1.0051172	1.02933	1.085599	1.046279	0.989588	1.027263	1.056434	1.021382	1.059875			
54.41	0.987743	1.014734	1.076181	1.028775	1.0015614	0.967233	1.037126	1.030163	1.0061958			
54.42	1.016316	1.030205	1.099262	1.014268	1.0086092	1.03297	1.027364	1.035439	1.086982			
54.43	0.978415	1.022201	1.09317	1.0339	1.03172	1.092811	1.054805	0.9919261	1.0075651			
54.44	1.0081377	1.016434	1.11546	1.011042	1.02272	1.035289	1.22702	1.017622	0.9951206			
54.45	0.9973416	1.071041	1.058219	0.981859	1.0031365	1.0049004	1.18347	0.9953965	1.1041			
54.46	0.972395	1.044975	1.056599	0.973836	1.025257	1.050407	1.1081	1.011031	1.036977			
54.47	1.0077322	1.059228	1.047444	1.020286	1.10203	1.066862	1.10313	1.043909	1.013067			
54.48	0.972729	1.026342	1.068718	1.018455	1.18281	0.983883	1.074329	1.052009	1.072775			
54.49	1.010423	1.034866	1.076251	1.026538	1.16693	0.95049	1.063913	1.016729	1.036717			
54.5	1.030449	1.050504	1.10359	1.11071	1.22073	0.9948087	1.022285	0.949837	1.035241			
54.51	1.032689	1.031131	1.084115	1.10411	1.17293	0.945138	1.073759	1.077072	1.01067			
54.52	1.019219	1.0079413	1.11673	1.064491	1.22645	0.988537	1.030431	0.972558	1.038747			
54.53	1.062282	1.047092	1.081307	1.070669	1.24509	1.10544	0.96069	1.0023694	0.9964805			
54.54	1.10031	1.04309	1.082643	1.018059	1.16433	1.043552	1.012702	1.017077	1.068097			
54.55	1.064046	1.029054	1.037619	1.094388	1.17484	1.041513	1.020792	1.025402	0.9961067			
54.56	1.05514	1.076959	1.053538	1.12676	1.17797	0.9993246	1.10056	1.015938	1.025975			
54.57	1.059823	1.052428	1.090142	1.068261	1.25168	1.025809	0.999576	1.017862	0.967422			
54.58	1.015848	1.022789	1.081065	1.075605	1.19292	1.08354	1.019579	1.04151	0.9948086			
54.59	0.9956994	1.054113	1.12564	1.030584	1.23743	1.036189	1.042512	1.034423	1.047458			
54.6	1.058151	1.066606	1.10928	1.050785	1.17709	1.075179	0.977468	1.0088448	1.012634			
54.61	1.074061	1.042954	1.012712	1.056067	1.15386	1.075576	0.984066	0.987703	1.02128			
54.62	1.064931	1.05078	1.01445	1.05929	1.18275	1.018742	1.017137	1.057772	1.03643			
54.63	1.10622	0.9931034	1.018363	0.985829	1.09975	0.986886	1.044812	0.9920129	1.054284			
54.64	1.12605	1.096219	1.08185	0.972852	1.18047	1.07608	1.058207	1.05905	1.090052			
54.65	1.1154	1.094655	0.9925136	0.973146	1.080769	1.04093	0.978698	0.980742	1.025269			
54.66	1.10636	1.07375	1.001316	1.014952	1.13166	1.011497	0.985616	0.9903733	1.0014993			
54.67	1.073712	1.1261	1.00022814	1.012841	1.12332	0.9951611	0.9914889	1.10182	1.012503			
54.68	1.11094	1.073017	1.01921	0.9930998	1.12348	0.979591	1.041144	0.979561	1.010749			
54.69	1.13017	1.094569	1.04359	1.14999	1.15284	1.204	1.040746	1.0058528	1.014023			
54.7	1.072344	1.061362	1.005399	1.14316	1.080232	1.10065	0.99968306	1.014699	0.983654			
54.71	1.071279	1.07326	1.037683	1.021032	1.1002	1.12387	1.090033	1.021665	1.016595			
54.72	1.074743	1.049518	1.031103	1.057378	1.15843	1.13403	1.005756	1.011378	1.024185			
54.73	1.026542	1.059147	1.02095	1.084671	1.095552	1.059623	1.066544	1.046892	0.993115			
54.74	1.015841	1.05078	0.985621	1.049364	1.074657	1.058254	1.01634	1.037165	1.04696			
54.75	1.015813	1.035206	0.9983009	1.047254	1.056596	1.12474	1.018924	1.0084081	1.025538			
54.76	1.022438	1.037213	0.9930335	1.014539	1.066552	0.97232	1.059004	1.014476	0.98917			
54.77	1.031259	1.032108	1.025768	1.022666	1.094449	1.053361	1.01191	1.076355	1.050868			
54.78	1.050814	1.045146	0.976821	1.02435	1.11184	1.11699	1.0051182	0.989057	1.071647			
54.79	1.028166	1.015596	1.020635	1.051167	1.028159	1.042328	1.050665	1.040386	1.097092			
54.8	1.068092	1.017338	0.958486	1.033065	1.048994	0.968958	0.915759	1.071054	1.031468			
54.81	1.062858	1.041763	0.9685	1.0019806	1.017165	1.068667	1.0435	0.965804	1.0027248			
54.82	1.055718	1.052051	0.978142	0.9974614	1.088273	1.10591	1.046658	1.02868	1.0094475			
54.83	1.041622	1.052797	1.029066	1.02922	0.9906515	1.10432	1.0025271	1.06972	1.10183			
54.84	1.077123	1.015027	1.016647	1.043058	1.028778	1.066944	1.0097973	1.019061	1.037268			
54.85	1.089364	1.049343	1.12061	1.07335	1.12538	1.018205	0.9970053	0.961078	1.060848			
54.86	1.094108	1.019267	0.985757	0.977334	1.088123	1.057134	1.037027	0.991075	1.095041			
54.87	1.094051	1.0083942	1.023826	1.0063283	1.074797	1.036984	1.048829	1.074006	1.05976			
54.88	1.10081	1.016349	1.0382	0.982034	1.074936	1.030578	1.023987	1.041074	0.981198			
54.89	1.077647	1.034557	1.051536	1.02889	1.062672	1.018649	1.066398	0.9696	1.028807			
54.9	1.030192	1.010057	1.046272	1.019772	1.024698	1.067438	1.046961	1.031646	1.0053227			
54.91	1.055395	1.018453	1.027398	1.031815	1.053152	1.045758	1.028287	1.059785	1.017702			
54.92	1.049492	1.038877	1.03025	1.0033509	0.9968382	1.071712	1.011687	1.054605	1.087695			
54.93	1.035964	1.038902	1.082433	0.9965015	1.10036	1.023415	1.05961	0.9963932	1.044076			
54.94	1.037017	1.054714	1.022382	1.036329	1.069318	0.9966896	1.054956	1.040261	1.1638			
54.95	1.054246	1.01642	1.025695	1.0043042	1.031608	1.048636	0.962382	1.047322	1.054169			
54.96	1.039602	1.04416	0.9950153	1.025316	1.015697	0.9974603	1.072999	1.03791	1.0095025			
54.97	1.041103	1.043472	0.9900023	1.021343	1.037474	0.981436	1.032524	1.053795	1.11582			
54.98	0.982718	1.033465	1.039418	1.0030536	1.045783	1.044972	1.02458	1.011921	1.13443			
54.99	1.002681	1.046267	0.993555	1.00082488	1.088446	1.010817	1.028473	1.012862	1.021178			
55	1.0078325	1.035244	1.038822	1.056296	1.01916	1.044144	1.031712	1.062177	1.039857			
55.01	1.0087305	1.014102	1.030856	1.015769	1.019203	1.027881	1.049908	1.06419	1.12671			
55.02	1.02883	1.035124	1.015537	0.986144	1.022209	1.056844	1.030177	1.049999	1.028965			
55.03	0.977302	1.0088919	1.030968	0.962027	0.978699	1.03599	1.00026498	1.05476	1.1316			
55.04	0.985736	1.012584	0.987802	1.04165	1.043377	1.09106	1.03441	1.028006	1.051035			
55.05	0.9906992	1.024185	1.028691	1.050025	1.066741	1.066394	1.020101	1.046902	1.11719			
55.06	1.068082	1.048814	1.0001603	1.036224	1.059229	1.030584	1.0087421	1.039601	1.075088			
55.07	1.024322	1.02306	0.989865	0.9959815	1.024257	1.055574	0.975016	0.9914324	1.060971			
55.08	1.037981	1.033872	0.983231	0.99919233	1.026408	1.067909	0.976424	0.989581	1.014118			
55.09	0.989848	1.039087	1.0036314	0.956074	1.064018	1.079577	0.971458	1.015335	1.097003			
55.1	1.016788	1.034068	0.9935669	0.950612	1.063188	1.020167	1.044515	0.981003	1.12186			
55.11	0.981895	1.015404	0.99901831	0.927094	1.028271	1.033037	0.9988404	0.975239	1.11338			
55.12	0.979226	1.042101	1.0093591	1.07613	0.938171	1.074974	0.953291	1.021004	1.16127			
55.13	0.978765	1.060378	0.980043	1.058918	1.018168	1.022284	1.01642	1.00093649	1.056139			
55.14	1.017383	1.046348	1.023318	0.9925635	1.067831	1.047398	1.032463	0.9926498	1.090416			
55.15	0.9991861	1.047173	0.973474	0.9939202	1.026003	0.9971365	1.015688	1.091283	1.036906			
55.16	1.025287	1.0044257	1.051469	0.9974801	1.013823	0.988614	0.965385	1.042757	1.073343			
55.17	1.0026229	1.050419	1.065174	1.015819	1.058766	1.026356	1.076497	0.984893	1.016777			
55.18	1.024569	1.017536	1.062116	1.014981	1.047014	1.051093	1.17671	0.989349	1.027615			
55.19	1.066385	1.023062	1.059809	1.031924	1.055266	0.95093	1.10071	1.0032494	1.0020658			
55.2	1.11189	1.039153	1.079494	1.086733	1.013589	1.055085	1.098016	1.0096479	0.978997			
55.21	1.083038	1.042093	1.08388	1.054497	1.060967	1.035525	1.060516	1.043545	0.969979			
55.22	1.0063717	1.057087	1.023382	1.050044	1.082596	1.050267	1.069979	0.95803	1.0022771			
55.23	1.011353	1.091001	1.043866	1.10277	1.051779	1.099481	1.09866	0.972989	1.027538			
55.24	1.02011	1.064473	1.0259	1.05598	1.09263	0.987939	1.12933	0.9979635	1.037718			
55.25	1.03055	1.018816	1.039168	1.064765	1.056314	1.039507	0.977944	1.020052	1.045828			
55.26	1.048296	1.043378	1.041881	1.064819	0.984201	1.071429	1.077632	1.046587	0.9883			
55.27	1.025827	1.019669	0.972905	1.09206	1.10938	0.998946	1.004398	1.0061667	0.978136			
55.28	1.021069	1.018996	1.0028107	1.097401	1.02265	1.10129	0.985499	1.0029646	1.046385			
55.29	1.023426	1.039562	1.041858	1.062981	1.012392	1.068488	0.988044	1.00071124	0.979568			
55.3	1.049501	1.063607	0.951573	1.013715	1.030396	1.074747	1.041838	0.953681	0.962645			
55.31	1.018153	1.059081	1.0033312	1.094137	1.057068	1.12837	1.025295	1.0053543	0.99978432			
55.32	0.9954364	1.053046	1.039067	1.087084	0.96086	1.043498	0.95926	1.059794	1.0076776			
55.33	1.012048	1.051321	0.978479	1.062746	1.011911	0.976851	0.93545	0.983349	1.028641			
55.34	0.969039	1.053248	0.9912678	1.06103	0.979003	1.051399	1.037177	1.031719	0.988871			
55.35	1.038968	1.2278	1.0089276	1.020585	1.10438	1.05621	0.955665	1.042178	1.070463			
55.36	1.019309	1.19385	1.0071513	1.0039432	1.096047	1.039672	1.092431	1.0034571	1.00029327			
55.37	0.974484	1.16023	0.997174	1.048081	1.065238	0.9939472	1.097589	1.087885	1.083496			
55.38	1.087266	1.14162	0.99920849	1.018705	0.9988436	0.982082	1.021032	1.03333	1.040987			
55.39	1.19931	1.13536	1.036736	0.9961697	0.99592	1.058455	1.024001	1.0098978	0.932642			
55.4	1.17999	1.099824	0.986956	1.00097059	1.023459	0.982115	1.027603	1.087149	1.053849			
55.41	1.13856	1.061343	1.014998	1.084979	1.094581	1.032532	1.0089493	0.911167	1.028268			
55.42	1.10725	1.11095	1.033748	1.15548	1.11751	1.00018866	1.12483	1.021781	0.985624			
55.43	1.12121	1.089965	1.018272	1.080448	1.049705	1.011633	1.12636	1.093355	0.926966			
55.44	1.1127	1.055296	1.021969	1.13875	1.10382	1.11262	1.086891	1.018895	1.0769			
55.45	1.07328	1.073219	1.017413	1.10774	1.09359	0.982584	1.068918	1.017789	1.0081615			
55.46	1.034305	1.073539	0.974539	1.13079	0.981465	1.099871	1.10954	1.085825	1.01775			
55.47	1.094477	1.064434	1.025963	1.14742	1.073479	1.055521	1.01995	0.989199	1.003411			
55.48	1.22563	1.12659	1.14643	1.078956	1.1249	1.17911	1.04008	1.053427	1.053546			
55.49	1.34501	1.070112	1.071795	1.1134	1.060472	1.20188	1.074935	1.091805	1.080269			
55.5	1.30014	1.04349	1.12121	1.14084	1.094856	1.072487	1.076703	1.0057144	1.072161			
55.51	1.28199	1.087716	1.13386	1.16817	1.081037	1.073483	1.093539	1.047591	1.11982			
55.52	1.28842	1.082839	1.15934	1.16857	1.074637	1.077753	1.030895	1.028657	1.046732			
55.53	1.22366	1.03515	1.17456	1.14262	1.039142	1.28211	0.983351	1.026519	1.065978			
55.54	1.25006	1.091618	1.20065	1.11748	1.066541	1.30537	1.097976	1.057514	1.12782			
55.55	1.24473	1.070639	1.15435	1.13637	1.050846	1.19618	0.991578	0.97201	1.038577			
55.56	1.21303	1.10477	1.10157	1.19301	1.056449	1.23939	1.031985	1.05491	1.0014145			
55.57	1.17773	1.065996	1.072267	1.19611	1.046475	1.14998	0.9980768	1.012059	1.051386			
55.58	1.14414	1.026375	1.13449	1.13534	1.059528	1.12738	1.029823	1.03841	1.090232			
55.59	1.13358	1.038295	1.065968	1.12552	0.9910767	1.14493	0.9915241	1.015261	1.0096941			
55.6	1.092521	1.030226	1.069463	1.069137	0.979144	1.061356	1.070388	1.062174	1.076677			
55.61	1.093142	1.14141	1.061311	1.10297	1.0034709	1.29072	1.089829	1.023464	1.0028522			
55.62	1.046688	1.15872	1.073114	1.13423	1.033138	1.29006	1.074886	0.983419	1.098824			
55.63	1.023391	1.20696	1.084917	1.039307	1.023869	1.15223	1.002941	0.9930775	1.083524			
55.64	1.038191	1.16561	1.025915	1.042462	1.085876	1.03264	1.034552	1.064447	1.11512			
55.65	1.066789	1.113	1.014524	1.10101	0.9980304	1.12795	0.9970912	1.02191	1.11589			
55.66	1.18511	1.21759	1.072729	1.078158	1.075151	1.17729	1.068572	1.014223	1.078921			
55.67	1.22163	1.2012	1.053446	1.123	1.072057	1.17062	1.036424	1.032133	1.10495			
55.68	1.18492	1.17334	1.079905	1.14753	1.012805	1.13448	1.096643	0.9936469	1.085951			
55.69	1.143	1.13776	1.041454	1.080564	1.036016	1.17738	1.073079	0.99945396	0.988715			
55.7	1.15517	1.14438	1.02856	1.045583	1.0071669	1.17213	1.049251	0.993853	1.10359			
55.71	1.11325	1.1246	1.033041	1.04294	1.025588	1.089091	1.002683	0.949394	1.085425			
55.72	1.074058	1.11177	1.079099	1.023981	1.025395	1.090719	0.985894	1.03214	1.0020163			
55.73	1.12221	1.08363	1.0467	1.03461	1.065389	1.046987	1.041373	1.034853	1.022435			
55.74	1.15593	1.093593	1.089289	1.044935	1.036544	1.089778	1.021366	0.99933356	1.088257			
55.75	1.25215	1.046516	1.1185	1.066946	1.057126	1.13628	1.097049	1.071104	0.9969106			
55.76	1.20246	1.023211	1.089469	1.049831	1.038371	1.091733	1.15072	0.959569	1.038855			
55.77	1.18312	1.068109	1.079333	1.063888	1.0084113	1.06758	1.094021	1.03811	1.0554			
55.78	1.12375	1.076325	1.083057	1.066272	1.056272	1.0095844	1.11422	0.973866	1.005284			
55.79	1.11306	1.066343	1.046405	1.048403	1.011288	1.041503	1.16294	1.024423	1.045101			
55.8	1.15025	1.06802	1.046229	1.077529	1.10462	1.075138	1.18469	1.010844	1.10621			
55.81	1.11374	1.096997	1.057447	1.062424	0.9902586	1.03115	1.065002	1.024536	1.074472			
55.82	1.076563	1.075149	1.0092425	1.043064	1.058808	1.069177	1.076966	1.061418	1.10423			
55.83	1.085219	1.044947	1.0457	1.0095524	1.054242	1.10277	1.046454	1.024834	1.10235			
55.84	1.037555	1.062121	1.051292	1.0088094	1.061437	1.13453	1.016425	0.998427	1.071148			
55.85	1.029479	1.072287	1.05512	1.0069434	1.064548	1.11423	1.026971	1.032314	1.11633			
55.86	1.11425	1.083257	1.099011	1.0046814	1.035546	1.10686	1.082003	1.025477	1.14734			
55.87	1.095577	1.079061	1.022875	1.039333	1.049035	1.1606	1.0088059	1.042938	1.086594			
55.88	1.085356	1.087561	1.059396	1.0022371	1.018765	1.14303	0.957573	0.989626	1.10146			
55.89	1.058662	1.053233	1.040025	0.970478	1.034233	1.10332	0.984948	1.03799	1.035821			
55.9	1.033002	1.032709	0.982124	1.034522	1.029789	1.16862	1.017941	1.042548	1.00079663			
55.91	1.059224	1.065097	1.049062	1.031949	1.024065	1.11505	0.971641	1.081929	1.030078			
55.92	1.030534	1.060143	0.9937669	1.044388	1.047461	1.027822	1.033143	0.9914405	1.028854			
55.93	1.012512	1.050974	1.059235	1.061368	1.039713	1.080013	0.983719	1.020967	1.059179			
55.94	1.055505	1.022288	1.029178	1.097684	1.042561	1.084453	1.023277	1.04853	1.032969			
55.95	1.01775	1.022421	1.025558	1.11007	1.026803	1.0054875	1.13315	1.068049	1.036451			
55.96	1.035208	1.047468	1.044011	1.09755	1.078468	1.086454	1.14547	1.074993	1.0871			
55.97	1.028369	1.034211	1.0077035	1.080585	1.014709	1.068574	1.049479	1.052426	0.963402			
55.98	1.034479	1.045441	1.022052	1.040563	1.035527	1.058639	1.078703	1.067355	1.091336			
55.99	1.069228	1.057114	1.075873	1.037068	1.0023227	1.028853	1.087092	0.985574	1.066647			
56	1.055903	1.044002	1.077087	1.014841	1.032851	1.0005646	0.954766	1.037414	1.10383			
56.01	1.059366	1.053962	1.064347	1.00085638	1.0033571	0.975395	1.0064061	0.9927296	1.015853			
56.02	1.087924	1.020413	1.12955	1.048062	1.015715	1.097042	1.0079338	1.018202	0.963996			
56.03	1.066655	1.063654	1.10535	1.0084393	1.04411	1.041491	1.03844	1.062097	1.063385			
56.04	1.054749	1.058999	1.13206	1.11933	1.073349	1.12398	1.031034	1.045004	1.077292			
56.05	1.0000913	1.033601	1.047837	1.018066	1.054362	1.10442	0.9952113	1.027528	1.018223			
56.06	1.02786	1.011444	1.053261	1.039986	1.010679	1.089885	1.011939	1.047936	1.040687			
56.07	1.020442	1.0032612	1.04911	1.02602	1.077062	1.021929	0.986367	0.989077	1.081716			
56.08	0.99981725	0.99916716	1.053607	1.031721	1.047905	1.094065	1.04167	0.978108	1.020186			
56.09	1.029715	1.031939	1.04401	1.02359	1.0050438	1.026507	1.016971	1.05263	0.9981598			
56.1	0.977951	1.025926	1.0078894	1.037764	1.015713	1.022769	1.011477	1.033428	1.017762			
56.11	0.973752	1.039723	1.05043	1.03086	1.024669	1.063711	1.033147	1.030872	1.04462			
56.12	0.9974044	1.027503	1.018074	1.026132	1.071702	1.033284	1.044353	1.06214	1.0029129			
56.13	0.983659	1.020485	1.028083	1.015572	1.005401	0.978854	1.11296	1.044771	1.092425			
56.14	1.0041084	1.053774	1.050759	0.9999291	1.028539	1.033505	1.14812	1.037745	1.058242			
56.15	1.058914	1.039967	1.028045	0.981267	1.017897	1.02593	1.17753	0.980467	1.022388			
56.16	1.048131	1.083587	1.019523	1.030599	1.019131	1.037009	1.076535	1.052104	1.015795			
56.17	1.035673	1.053847	1.068026	1.054822	1.024227	1.061931	1.096798	1.025517	1.054727			
56.18	1.0077632	1.084258	1.052792	1.060505	1.018618	0.9914995	1.051991	0.9916441	0.985998			
56.19	1.016667	1.052879	1.036384	0.966706	1.11281	1.011057	1.02706	1.048265	0.970742			
56.2	1.028003	1.038353	1.058388	1.025072	1.049543	1.036843	1.012333	1.044427	0.949041			
